venue_id,time_received,is_retail,delivery_duration
8a61bc3,2010-09-21 18:44:30.074566,1,18.078535005371016
8a61b6a,2008-03-28 12:12:54.025511,1,12.244679019451853
8a61b61,2018-06-14 18:36:32.517663,0,16.005851938042824
8a61b78,2014-10-20 19:49:34.993960,0,30.009925963631286
8a61b81,2012-03-19 00:46:08.632898,0,19.563938784441277
8a61bcc,2003-08-31 10:10:25.394573,1,22.6587796520061
8a61bff,2017-02-10 19:12:03.136568,1,22.835862871796976
8a61c16,2013-04-22 01:33:09.000390,0,22.15858133396182
8a61b91,2003-09-17 05:19:58.166257,1,19.581260522669293
8a61ba6,2018-08-21 04:59:29.881629,0,17.09132340443337
8a61c09,2012-09-26 01:09:47.815388,0,24.626004585131763
8a61bf4,2002-10-30 00:59:37.759775,0,19.569442304496857
8a61b9b,2006-06-09 22:40:57.986090,1,15.445958290508296
8a61bcf,2002-04-12 15:38:14.180504,1,20.992412023426894
8a61bed,2008-04-20 10:24:33.353042,1,14.473128640152506
8a61bcc,2004-05-04 03:10:19.472161,0,20.755109021997093
8a61b9b,2019-12-10 02:28:19.178274,0,17.138107760004186
8a61b68,2001-05-05 16:08:28.423769,0,22.156808966894495
8a61b7f,2012-12-16 12:17:58.499792,1,21.477125132526673
8a61bdf,2017-08-16 01:12:32.408361,1,21.628704500227567
8a61c05,2019-09-05 08:23:15.751375,1,25.269179473212052
8a61bb3,2013-01-25 15:23:38.866581,0,22.07033177537842
8a61c13,2018-05-13 17:00:46.847784,1,17.153968243429894
8a61baf,2002-07-19 04:17:37.598474,1,18.0618136576981
8a61bcc,2004-09-23 14:08:16.573782,1,16.58749766421095
8a61bf4,2000-05-21 01:38:53.817237,1,16.661969466090085
8a61b68,2019-03-08 08:52:37.296163,1,14.521957236388358
8a61b7a,2009-01-21 01:56:36.061429,0,22.896274778722514
8a61c18,2019-02-14 13:36:18.876672,1,19.338796972723703
8a61b72,2004-05-10 14:27:26.105536,1,18.9311426358437
8a61b81,2017-09-10 21:39:51.537322,1,22.231411369749885
8a61b6d,2001-09-23 18:09:23.141447,1,21.449385194875813
8a61b86,2019-01-18 16:34:48.744870,0,25.61543229153321
8a61bed,2005-04-25 07:31:30.261871,1,15.886736497637171
8a61b55,2011-06-09 04:33:39.352001,1,24.72918743574632
8a61c1a,2008-01-04 21:35:12.467521,0,18.715211381492463
8a61b9b,2017-05-02 19:22:31.040439,1,20.46628683090509
8a61bfa,2019-11-19 05:18:48.690900,1,18.302714863113778
8a61bdf,2002-02-05 21:54:09.841657,0,19.898694798507737
8a61bdf,2013-07-09 02:00:02.143686,1,13.972686195286109
8a61b91,2000-08-18 11:22:22.157547,1,16.241370695359315
8a61c2a,2007-08-14 09:08:33.117976,1,19.775916358914134
8a61bbd,2001-01-31 19:16:50.391771,0,26.830749866986732
8a61b78,2008-05-07 13:20:49.127809,0,26.384339104590584
8a61b55,2012-05-21 10:16:46.261783,1,24.54941907463087
8a61bf6,2006-06-25 17:32:46.074063,0,21.88947045345853
8a61c03,2020-10-26 22:17:44.896054,1,18.97354342706783
8a61c2c,2001-05-11 16:07:53.231545,0,18.587341853706207
8a61bfc,2017-05-07 18:23:10.135142,0,23.833543361193616
8a61bd9,2012-02-10 07:24:40.240050,0,17.046486047606145
8a61b81,2002-03-14 02:47:17.650661,1,17.810480229051343
8a61c0b,2012-03-14 16:24:13.745507,0,26.085401203037055
8a61bd9,2000-02-03 15:05:42.377670,1,12.442651948314403
8a61bbd,2009-09-17 07:38:32.706285,1,19.725634269688445
8a61bd9,2018-07-12 03:56:32.718395,1,13.756606806883967
8a61b55,2018-09-27 07:44:43.921576,0,19.87886062102246
8a61b97,2017-01-28 07:20:38.509415,0,20.125518394649713
8a61bb3,2009-02-14 16:01:40.185659,1,20.271049680618177
8a61bb7,2019-09-07 00:25:58.965827,1,21.22561581359016
8a61baf,2011-11-14 07:33:45.797335,1,16.532481094609413
8a61c2a,2015-01-28 19:29:46.116369,0,20.457801401662042
8a61bbd,2005-11-05 05:54:01.318972,1,18.654762938403987
8a61ba2,2003-12-12 12:15:59.639827,1,19.69779804699818
8a61b75,2014-04-03 07:55:45.979312,1,16.546492702204297
8a61b65,2001-10-01 07:12:32.885033,1,19.597582999498556
8a61b72,2000-12-21 13:39:06.874403,0,26.66817175727378
8a61bbf,2020-07-08 20:25:37.227221,0,26.45086406763825
8a61bc3,2009-03-04 03:51:21.886101,0,22.6969274986174
8a61ba0,2008-12-25 19:00:47.035367,0,32.13475057374296
8a61c24,2019-05-03 06:31:38.704514,1,22.508003990945678
8a61bdd,2010-01-19 14:11:46.453825,0,23.63767603033898
8a61c24,2009-09-03 20:50:44.607970,0,25.651729747048737
8a61bfc,2018-07-07 02:20:37.425188,0,26.140402436900704
8a61bdd,2002-06-15 08:46:37.475181,1,15.19086728972212
8a61c26,2012-09-03 17:35:44.134251,0,22.88219677427694
8a61c2c,2020-10-29 03:47:52.754064,1,19.81339161325043
8a61c10,2012-10-26 03:27:55.734502,0,17.663695696995234
8a61bd9,2000-09-01 12:24:29.102998,0,22.441626054822233
8a61baa,2019-01-02 07:19:04.021799,0,21.435700209726665
8a61baa,2002-12-06 15:17:44.942055,1,18.539878554985446
8a61c30,2018-06-11 13:03:22.512229,0,27.784448990046098
8a61c07,2003-09-08 21:50:58.973376,1,21.707328319620938
8a61b88,2013-04-05 12:03:14.728427,1,19.523092539743168
8a61b81,2002-09-30 13:25:49.547609,1,25.763683382017128
8a61c03,2004-01-18 17:27:59.964234,0,24.49534230945774
8a61bfc,2006-05-01 16:17:42.368097,0,25.303014267950157
8a61b72,2015-11-05 17:33:08.979476,0,25.162710979631687
8a61c34,2002-09-29 01:08:49.594657,0,16.706257552882573
8a61c32,2003-05-15 05:20:36.392579,1,19.44046570078694
8a61c05,2003-08-18 11:46:38.485140,0,22.82882627844966
8a61c0b,2007-03-18 03:48:23.913287,0,19.36754249306082
8a61b9b,2013-07-30 10:26:30.587593,0,17.51504327674525
8a61bbd,2013-04-30 18:03:23.666826,0,24.281396187313728
8a61bf0,2018-07-12 18:29:26.185226,0,26.148437757743743
8a61bd1,2013-01-17 19:52:11.898554,1,18.932439569113246
8a61b91,2019-08-01 07:38:36.637945,1,15.85772703328767
8a61bac,2008-04-08 18:48:35.137945,0,20.39343209038876
8a61bfc,2016-05-05 05:22:26.727178,1,26.861321246764643
8a61b93,2002-03-28 03:44:03.202244,0,21.511641525852877
8a61b68,2014-08-17 11:38:25.149527,1,24.933695960951802
8a61be1,2007-11-30 10:55:07.863024,1,23.94750227715465
8a61bf6,2002-04-08 13:16:12.508565,1,21.167307389228693
8a61b8c,2014-11-11 20:41:34.716655,0,21.59636099516781
8a61bac,2010-03-14 07:07:53.035083,0,28.67130351463768
8a61c10,2016-05-19 23:44:01.447417,1,16.969703409229773
8a61ba6,2019-04-03 23:53:15.061064,1,19.974876349422455
8a61be5,2018-08-23 23:42:55.580220,1,17.72101397781848
8a61bd9,2019-10-25 08:21:44.116499,1,21.83797525034511
8a61b99,2007-08-16 18:18:12.446855,1,24.84239294802301
8a61bc2,2007-03-17 05:57:22.447361,0,19.632975107352994
8a61bd2,2003-06-22 18:58:31.297030,1,22.635623762480105
8a61bc3,2008-04-13 11:34:32.081611,0,20.84781677594885
8a61b9b,2015-08-03 13:20:56.811814,1,19.617574767229385
8a61bea,2019-12-02 16:53:57.789240,1,19.31829185826698
8a61bf0,2001-06-05 23:57:39.868497,1,21.122203963403308
8a61b81,2008-04-14 10:43:40.515213,0,23.731332668733977
8a61bd2,2009-07-06 22:15:27.060075,0,23.11765332452972
8a61b68,2000-12-19 13:03:36.734135,1,15.362832997756076
8a61b9b,2008-11-08 12:45:16.979687,0,23.807571215989906
8a61bdf,2004-12-04 09:36:28.662650,1,14.323952218811305
8a61c07,2009-12-23 04:44:33.195605,0,24.705088387928928
8a61b99,2001-09-06 08:05:16.116649,0,20.004495635942597
8a61bac,2017-07-21 19:04:47.516608,0,26.84944825922885
8a61bcc,2011-03-10 19:46:10.039383,0,22.781601587914345
8a61ba9,2010-10-27 22:35:51.523757,1,17.705644229526772
8a61b7a,2005-12-12 23:57:43.996878,1,20.041122301592203
8a61b86,2003-07-07 20:56:50.657875,0,26.56913239076535
8a61c2c,2018-04-14 13:17:30.758885,1,25.032760029412596
8a61b9b,2009-01-26 16:35:48.265570,1,15.483960653086996
8a61bdd,2011-07-15 16:17:10.754370,1,17.851327187088845
8a61bff,2001-10-12 17:50:56.373667,0,26.00864538061036
8a61bd4,2012-01-02 18:27:52.831449,0,22.63639525253583
8a61c2c,2020-05-17 11:13:07.976917,1,18.397017293103346
8a61bed,2003-01-22 12:33:37.885676,1,20.472740073604108
8a61b91,2005-12-01 07:13:19.629318,0,23.084828122506384
8a61c2e,2010-07-08 11:15:59.422499,0,24.247750202056952
8a61be5,2014-10-04 07:42:19.521557,0,18.65518527978265
8a61b65,2000-01-12 13:10:33.812867,0,20.31439053281948
8a61bdf,2006-07-20 15:37:20.368079,0,17.74755125301268
8a61bf6,2005-05-28 10:29:56.943012,0,20.548118262060363
8a61bf6,2000-02-09 01:21:41.428130,1,14.449747528467377
8a61c2c,2007-01-09 10:27:43.969463,1,17.892813131957624
8a61bdd,2012-08-23 01:52:02.072704,1,22.330798022559293
8a61c26,2014-02-09 15:12:16.032831,0,21.630350503753533
8a61c03,2009-08-16 05:15:28.944914,1,17.164421995243597
8a61bd4,2013-10-18 01:47:25.651434,1,20.86918157473834
8a61b6d,2017-12-21 00:04:35.565238,1,18.869686320819977
8a61c28,2003-11-26 19:55:00.530823,0,24.610572449931773
8a61bf6,2004-05-03 00:10:30.671842,1,15.260007927671863
8a61bf6,2020-05-13 09:18:11.019184,1,20.513957747183788
8a61b9b,2000-08-11 00:21:54.722559,1,14.925360755435076
8a61baa,2015-06-18 07:02:10.522295,1,17.807411688039615
8a61b6d,2004-04-19 11:09:36.657446,0,28.87028294934151
8a61c24,2006-03-14 06:28:08.875466,0,34.00172589950876
8a61c12,2003-07-01 07:04:50.722651,1,21.194467699945164
8a61b9b,2004-05-14 15:25:42.047906,1,15.788262055065008
8a61c07,2010-02-04 09:17:25.833310,0,27.831148292716833
8a61b7f,2008-05-16 01:02:48.183756,0,25.69856243449912
8a61c12,2008-09-27 19:26:41.908255,0,28.86676901491775
8a61bac,2005-07-29 20:48:06.713393,1,23.29429308528624
8a61bed,2006-09-09 00:09:15.549483,0,18.46399605129311
8a61bdd,2002-11-15 23:53:26.880772,1,20.584230682684233
8a61b9b,2007-01-23 13:04:58.741000,1,20.268795054081817
8a61bff,2013-12-17 11:32:48.911187,1,19.83119769554613
8a61be5,2005-07-31 04:23:31.832593,1,14.746520572506494
8a61bbf,2008-12-30 07:25:24.003719,0,20.79969367779728
8a61bb1,2005-05-11 00:15:47.262484,1,25.546246601782855
8a61c05,2015-01-18 21:45:58.203963,0,28.261349841516573
8a61c24,2017-09-25 07:33:15.727131,0,21.274947854012588
8a61bb1,2014-11-29 02:06:04.848837,0,23.224170607576756
8a61b7f,2001-01-07 15:07:01.169818,0,26.917928088402356
8a61b97,2009-09-17 03:04:09.034282,0,20.37552070087228
8a61bb3,2017-02-02 15:31:42.530239,0,25.968256785181097
8a61bff,2002-05-30 01:48:36.415044,0,23.711922751003662
8a61be7,2001-09-15 03:21:54.816558,1,15.52771936479736
8a61b97,2012-04-07 08:56:57.896676,0,13.432785633454332
8a61bfa,2014-01-23 06:38:43.276662,1,20.035089061008684
8a61c28,2006-06-06 00:04:39.558968,1,19.57702702086491
8a61c05,2020-03-18 19:00:58.974955,1,24.041238349439087
8a61bf2,2018-06-01 11:30:57.557053,1,20.516749158747416
8a61c18,2007-11-27 22:21:42.106534,1,16.10994137131805
8a61ba6,2014-09-04 03:43:25.974466,0,18.42555243060012
8a61c16,2015-10-16 14:09:01.123813,0,21.45330872217743
8a61bdd,2011-05-30 19:41:48.773074,1,22.070155939436546
8a61c18,2017-06-07 09:21:48.773797,1,18.556113631933457
8a61bac,2017-12-24 08:51:43.597233,1,22.941187238702156
8a61c34,2015-11-11 05:18:16.367139,0,27.13420435787101
8a61bcc,2014-03-07 19:23:07.667677,1,20.036996105641137
8a61c05,2006-08-13 00:30:13.135870,0,21.805598738629158
8a61c36,2009-06-24 16:50:59.584458,0,20.7414237078532
8a61bb3,2005-10-27 04:23:33.841562,1,20.839143491451384
8a61bcc,2003-05-27 01:17:22.080040,1,19.306306064292848
8a61c2a,2016-02-10 09:35:07.574972,1,19.654749728823994
8a61b65,2001-02-11 23:03:21.089502,0,14.932667208493573
8a61bcc,2001-10-21 14:51:55.524442,0,22.3573876217377
8a61b68,2016-02-06 03:23:18.827315,0,19.06416440170427
8a61b78,2013-04-15 06:13:50.062547,0,21.11810744711963
8a61bb3,2008-10-25 03:07:13.131556,0,23.230685294819423
8a61bb1,2002-06-26 12:31:18.886024,0,27.184472859665775
8a61be5,2002-05-09 21:09:34.124810,0,22.26581557905351
8a61b8a,2010-04-12 20:23:47.611908,1,24.23966376487153
8a61c05,2011-01-03 10:12:00.743762,0,24.352756534474167
8a61bcf,2020-07-18 15:23:06.662896,0,25.790971375823364
8a61b9b,2003-04-06 19:57:54.899288,1,20.003713800393218
8a61b91,2017-10-01 01:08:36.349112,1,16.757813046240464
8a61bac,2008-07-17 00:00:39.274349,0,27.914527650908255
8a61ba6,2014-07-09 11:30:37.409256,0,24.88148330985277
8a61baa,2011-01-14 05:58:47.953678,1,25.310675253486227
8a61bff,2004-08-03 00:17:51.155512,1,21.449142972314025
8a61bdd,2004-08-21 18:39:15.635681,0,21.82019595563348
8a61bd9,2008-04-27 15:29:43.441585,0,25.886487821037033
8a61be5,2017-09-02 07:38:16.175842,1,19.79909814731392
8a61bd9,2007-08-04 19:01:24.146696,0,32.029684188408645
8a61bc3,2003-01-17 15:44:31.419477,1,18.380289601984863
8a61c16,2013-05-18 19:06:57.079082,0,19.976720409963406
8a61c26,2008-02-25 11:14:28.832306,0,21.613780916159897
8a61c07,2019-11-06 21:06:55.243503,1,25.785392136942903
8a61c18,2010-05-24 00:32:42.586057,1,17.872902681521253
8a61be5,2010-02-10 11:24:03.474274,0,19.752882565612918
8a61baf,2019-10-18 03:34:27.260307,1,16.687181293866697
8a61c1a,2003-07-03 22:30:54.475876,1,13.228684632533556
8a61c30,2011-10-12 23:29:38.287328,1,21.119821407289255
8a61c26,2003-03-30 11:15:56.240767,1,16.61828534500661
8a61bd9,2007-01-25 03:50:44.037542,0,21.29751248861757
8a61c07,2003-01-01 08:15:07.174415,0,23.8734830224077
8a61bd7,2015-08-24 23:29:11.535526,1,20.317891672570482
8a61b81,2000-03-08 09:49:48.987171,0,24.68370678616123
8a61b61,2017-03-01 14:59:36.081013,0,17.533194846204626
8a61bf2,2002-01-07 08:38:56.588115,1,14.949318286982226
8a61bff,2004-03-05 18:23:31.274178,1,16.08501440145961
8a61c05,2014-11-27 23:56:10.816556,1,20.252525087454586
8a61c34,2016-02-27 22:25:22.983855,1,16.418292623660157
8a61c0b,2010-06-03 07:34:34.904101,0,26.020853216604955
8a61c2a,2003-10-02 03:09:26.451738,0,22.486388282721112
8a61ba6,2003-05-14 21:31:54.710276,0,18.67863295962779
8a61b6a,2008-08-23 01:02:36.777630,1,15.267287837512505
8a61bdd,2014-03-30 15:00:20.987522,0,22.674335257912066
8a61c26,2013-01-09 17:49:44.284814,1,23.256784161483466
8a61c24,2001-11-08 00:30:25.746010,1,24.147225633901048
8a61be5,2004-10-20 10:30:21.728616,0,22.3836453138614
8a61c10,2016-02-27 12:24:30.003847,1,18.033110025924273
8a61b6d,2000-08-26 22:40:06.147726,1,19.219523163562425
8a61b97,2001-08-30 12:00:18.863347,1,20.306165431963937
8a61ba6,2002-09-12 19:07:02.394444,0,19.109319443383086
8a61b55,2020-08-03 05:40:08.869675,0,21.118015102817896
8a61be1,2019-05-14 14:53:35.470280,1,16.334912377726383
8a61c0d,2005-09-27 17:20:47.605268,0,27.30902337287947
8a61c07,2012-12-20 18:46:38.690642,0,27.75772096977201
8a61c05,2008-08-10 17:24:08.351486,1,22.047487789079028
8a61b7d,2005-04-14 19:26:17.934693,1,24.676705670803894
8a61bdd,2019-02-03 19:12:37.506530,1,28.48494083523703
8a61bc3,2019-09-13 05:37:34.166685,1,18.455879502919313
8a61c32,2020-10-06 16:40:51.302346,0,16.945784287017783
8a61c01,2017-08-17 23:25:08.651480,1,27.11471072066318
8a61bfc,2007-06-22 09:40:09.025048,1,22.233957687814165
8a61baf,2013-07-12 13:09:29.836470,1,24.981099638120114
8a61bc3,2001-03-19 04:41:31.126263,0,20.449407781067134
8a61bac,2014-10-28 09:22:55.910718,1,18.164031383743627
8a61c2e,2003-01-30 01:43:33.071395,0,22.165369412456705
8a61b8a,2007-08-21 05:43:03.087914,1,14.0822264991524
8a61b86,2010-06-01 11:34:14.339133,1,26.16751721418132
8a61b93,2004-06-01 16:09:56.157554,0,21.38802211939901
8a61bb7,2013-11-05 06:05:07.190533,1,24.63494366549304
8a61bff,2009-05-11 05:12:19.606636,0,22.801448649648872
8a61bf4,2020-12-10 11:29:30.219744,1,22.61457226921445
8a61bdf,2003-02-28 07:33:32.657681,0,19.401616315541514
8a61bd9,2002-11-19 11:05:41.974729,1,19.516960012156357
8a61b70,2002-12-31 08:17:36.485287,1,17.664809607880798
8a61c0d,2015-12-20 14:50:10.168434,1,19.017448559228537
8a61bb7,2017-06-24 08:41:18.413123,0,23.1693016387658
8a61c16,2001-09-27 12:56:59.378467,1,23.387787910251152
8a61c05,2013-09-11 16:02:17.870639,0,23.911314700732337
8a61ba6,2005-06-06 05:03:03.767166,0,16.70305639245414
8a61c2c,2005-04-02 18:46:53.481830,1,18.290905862137148
8a61bcc,2004-06-16 07:30:32.685781,0,24.316474850520144
8a61c2c,2014-11-11 20:11:08.675671,0,26.77009666428574
8a61c1a,2012-07-13 03:01:59.574527,1,19.448796298190985
8a61ba6,2014-03-18 02:20:02.499992,1,18.250889813567298
8a61bdb,2000-02-19 23:12:41.044403,1,22.124921644549797
8a61c0d,2010-05-06 13:01:16.421776,0,30.635939477498706
8a61be5,2005-11-19 17:14:27.607884,1,12.662009552267726
8a61b65,2018-02-04 03:15:21.071705,0,15.823366444313756
8a61bff,2013-01-09 13:29:00.590365,1,21.893293412935282
8a61b75,2013-12-03 06:25:19.663148,1,16.67275853129183
8a61c05,2012-12-05 18:59:33.488558,1,19.868267834698194
8a61bcf,2011-04-15 16:36:52.146681,0,24.633633860827388
8a61b65,2018-03-15 17:59:05.708077,1,17.29292652668588
8a61c10,2019-07-23 03:41:08.393196,0,25.68757805618931
8a61c07,2010-07-21 17:34:08.114886,1,17.035163942685546
8a61c2c,2018-02-26 08:06:00.223976,0,20.23771369365382
8a61bed,2015-03-31 09:13:37.241615,1,13.87466411997479
8a61be3,2008-01-26 13:34:00.803549,0,32.508813553876735
8a61c2c,2020-01-18 16:21:17.468755,0,22.261447535798023
8a61c22,2011-04-22 03:21:55.438206,1,18.65223177566885
8a61b7f,2002-08-14 05:55:03.687046,0,26.314983654088227
8a61b99,2012-09-24 18:40:15.183474,1,19.378089536027446
8a61c24,2012-11-10 15:33:03.223563,0,24.66518583173683
8a61b72,2016-01-24 02:12:27.658040,1,19.576001943880485
8a61ba9,2020-02-10 08:05:37.544426,1,18.234654719865215
8a61baf,2001-09-23 18:59:50.762054,0,24.688680997722994
8a61b75,2005-03-26 09:36:43.667755,0,22.76584210266729
8a61ba0,2011-01-14 21:22:29.667126,0,32.47374315307606
8a61c2a,2012-06-26 01:54:42.957799,0,18.992515528331857
8a61bbd,2008-02-29 12:53:57.878166,0,31.397271091516423
8a61bed,2013-02-04 00:05:45.152046,1,14.373130147361913
8a61bc2,2015-01-10 12:43:32.955221,1,22.685299457870272
8a61b91,2006-10-20 13:52:35.890502,0,21.2380623217941
8a61c16,2007-07-05 02:51:22.209508,1,15.068952918648012
8a61b9b,2009-11-09 18:51:50.058647,1,13.230043433581653
8a61be7,2013-07-07 12:29:32.355094,0,23.953370764255613
8a61bed,2012-04-21 14:56:15.771193,0,18.50262902249457
8a61bff,2001-05-10 16:28:51.476774,1,15.152244720832384
8a61bb3,2004-08-18 08:44:09.193952,1,19.787283793697405
8a61c30,2001-06-22 03:39:56.302326,0,20.954255449084602
8a61ba2,2019-08-05 04:25:42.584012,0,25.800222617841445
8a61c10,2006-09-03 15:27:49.618223,1,18.74954811291337
8a61bf0,2011-09-13 02:45:18.160313,1,25.254321801750702
8a61c24,2009-03-09 04:14:25.719111,1,23.273400162670598
8a61b75,2003-03-25 10:19:39.208897,1,14.865747954779671
8a61b65,2011-12-09 17:42:38.972801,1,16.62507159620078
8a61baa,2020-05-10 11:22:05.835055,1,17.89036466098443
8a61b65,2003-03-01 15:16:10.709409,1,18.886561564193116
8a61baf,2000-02-12 03:35:09.086495,1,25.747020834059136
8a61bc2,2006-06-15 07:55:47.752527,1,22.748015245519895
8a61b72,2016-09-15 04:12:33.049099,0,23.541237040765537
8a61bdd,2010-11-24 00:34:33.740244,0,21.823248874304788
8a61bc6,2020-10-16 05:20:54.921527,0,21.07551759259546
8a61c16,2013-02-14 22:29:53.003359,0,18.949104812369306
8a61bcc,2007-03-26 01:15:55.448204,0,25.589458761533898
8a61b9b,2020-06-14 03:54:04.098478,1,15.040956286737707
8a61bb7,2019-11-25 19:03:56.650260,0,26.333410130771
8a61b93,2005-12-02 19:06:25.541478,1,22.14074761224984
8a61b61,2005-05-12 00:20:02.323276,0,22.79429685638363
8a61bcf,2004-02-06 02:51:57.389294,0,27.417496497927587
8a61c2c,2003-07-15 18:00:55.051249,0,24.329259103057225
8a61b68,2009-02-06 02:19:08.869310,1,15.743522641958172
8a61b75,2002-12-30 04:44:10.431107,0,24.520049009453096
8a61baf,2006-08-18 13:13:20.804184,1,21.31756578245436
8a61b97,2006-09-09 12:50:01.271659,1,21.851144680222127
8a61be1,2008-05-27 05:00:03.405308,0,23.5273106546628
8a61c01,2001-09-29 11:49:19.869589,0,23.213696985028356
8a61c0d,2009-01-05 08:56:13.008245,1,17.03921815221473
8a61bb3,2019-10-12 03:12:07.324646,1,19.549388471574975
8a61bdd,2006-01-25 00:09:58.303469,0,23.12013382861412
8a61b9d,2000-02-19 14:18:16.706832,1,15.656775229836931
8a61bb3,2019-09-06 22:43:07.670069,1,19.444551293329756
8a61bff,2002-07-20 04:22:34.406889,0,22.35844004526921
8a61bf2,2019-06-13 13:21:44.056104,1,20.96284891497275
8a61b93,2000-04-16 16:43:02.861168,1,13.701452208812782
8a61ba4,2001-10-19 21:01:01.258229,0,23.73096916652789
8a61bd2,2002-03-04 21:37:58.794472,0,26.60812987899307
8a61c10,2017-02-04 01:20:12.850228,0,22.349105112196852
8a61c28,2006-02-21 14:46:38.067864,1,16.783024728269368
8a61bfc,2016-11-18 06:37:32.456882,0,24.284264054336465
8a61bf6,2004-10-29 02:39:07.115335,1,16.920495883425012
8a61bf0,2013-01-13 23:08:33.019290,1,19.11825476764176
8a61bb3,2009-12-23 01:17:08.730080,0,25.644902379072356
8a61b75,2014-06-29 22:19:59.979996,1,18.549780302925075
8a61c24,2003-08-19 10:38:36.616998,0,27.293443542419883
8a61ba6,2007-12-08 23:02:10.002994,1,20.14504233363858
8a61baa,2000-06-08 01:05:38.970269,1,19.658840164190597
8a61bbf,2012-04-23 23:59:49.214329,0,16.70944386119846
8a61b99,2018-12-11 22:50:28.370852,1,21.806764282544563
8a61c18,2010-09-20 00:31:35.398923,1,17.6509631444538
8a61bbf,2000-12-18 05:41:59.382219,0,23.30891186117263
8a61b68,2014-08-17 09:27:59.991130,1,11.782194259557905
8a61c2c,2012-01-08 06:02:11.512654,1,19.658040020632836
8a61ba6,2013-09-07 17:36:25.823358,1,17.028569801800547
8a61c18,2012-07-31 15:33:50.021784,1,13.626852315616123
8a61c34,2008-06-24 04:21:42.884242,0,25.07653725472789
8a61bff,2014-09-29 02:33:21.933756,0,23.664442568506843
8a61b68,2014-04-07 20:26:17.708847,1,22.446203224195127
8a61baa,2000-02-02 17:46:36.210409,1,24.741568061244998
8a61b78,2003-11-18 11:45:34.999973,1,18.961040594289
8a61c07,2017-12-22 22:58:10.315485,0,21.345493470072746
8a61b61,2006-02-22 17:28:12.841938,1,20.594962674610095
8a61bed,2013-08-25 12:53:10.982060,0,19.554719596106537
8a61b78,2017-10-10 04:30:35.936502,0,25.884468990298608
8a61bdf,2015-04-16 17:13:33.778823,0,21.162476412973408
8a61baf,2020-06-23 01:45:17.684465,1,18.919376033364045
8a61bd2,2012-01-13 15:03:07.098320,0,19.82641221300116
8a61c12,2001-04-06 09:45:55.315405,1,20.674690634242577
8a61c01,2010-11-20 06:51:03.970936,1,19.519961282165546
8a61b6d,2013-02-03 15:35:39.646685,0,24.928796669506195
8a61c18,2018-10-23 04:03:05.599486,1,16.185443787357457
8a61be5,2018-09-01 06:08:52.625289,0,18.324327883144857
8a61b70,2005-09-02 16:32:19.798752,1,18.569353112854294
8a61bbf,2005-02-11 02:26:18.003102,1,17.474122290709296
8a61b75,2009-01-22 05:25:09.176222,1,15.881655143479422
8a61bb3,2012-07-26 21:21:07.800393,0,27.455310377110937
8a61c32,2009-06-14 14:12:18.198528,1,18.166514837347865
8a61ba2,2011-10-14 11:03:04.419050,0,20.221798133231232
8a61b78,2017-03-28 06:49:14.526519,0,22.1498772763609
8a61b81,2002-08-25 22:56:45.914827,1,20.66453334933666
8a61c03,2006-03-03 16:46:58.313731,1,14.627467950003282
8a61bf4,2014-11-29 07:58:48.598125,1,15.529872332551967
8a61b7f,2016-11-02 20:11:44.940237,0,27.899955570620968
8a61b55,2011-02-11 07:02:50.177872,0,20.688060147153017
8a61bf6,2009-01-11 09:37:23.231331,1,11.945051008292943
8a61bb9,2001-10-20 19:05:28.925891,1,18.29299452574088
8a61b78,2014-03-30 03:37:57.653208,1,24.04749410078477
8a61bb1,2007-04-12 12:11:51.634691,1,28.671494240545282
8a61c16,2012-10-21 09:58:28.722108,1,18.5762923862294
8a61b9d,2017-05-20 13:17:16.835797,0,22.320412345488577
8a61b75,2020-10-28 04:13:28.322428,1,19.810632407230294
8a61bac,2006-04-14 14:36:58.274334,1,19.57616188700966
8a61bd4,2020-10-07 15:41:28.116215,0,24.645968716225486
8a61c1c,2008-03-22 05:44:38.509569,1,16.412937767437203
8a61b97,2005-11-08 22:51:08.213545,1,15.746198334537684
8a61bd2,2013-06-25 00:28:28.377687,0,19.023367562775718
8a61c2e,2007-04-23 07:52:27.912000,1,21.039409869306326
8a61b7f,2014-03-19 05:01:08.407086,0,24.871511345513355
8a61bac,2012-01-07 05:42:35.062657,1,17.069502972512883
8a61c18,2006-06-08 21:58:37.007747,0,21.722077995042717
8a61bdd,2006-04-13 17:27:52.821478,0,24.61961674639597
8a61bed,2003-07-08 22:37:53.767322,1,15.496474188880311
8a61c03,2013-10-08 01:41:29.817027,0,20.644549396490042
8a61b9d,2016-10-31 14:20:35.291763,1,13.108901407092922
8a61bed,2013-05-17 20:25:38.022109,0,20.975767315839345
8a61c2e,2006-07-03 21:43:00.766370,1,28.91098395798289
8a61bd9,2008-12-03 09:01:42.654317,1,17.058459317953634
8a61bb1,2002-08-18 18:38:02.932930,0,23.63799597936718
8a61b72,2001-07-31 20:26:06.373740,1,22.33361153851031
8a61b81,2010-12-15 22:29:24.017583,1,16.695185511644958
8a61b7f,2016-07-01 09:14:43.200706,1,19.8352359723751
8a61c16,2002-04-05 09:22:36.392832,0,24.049958894628755
8a61b6a,2001-02-08 11:36:41.614453,0,15.262913602936033
8a61ba6,2005-06-26 17:20:15.021887,1,16.742607659609014
8a61c0b,2009-06-21 19:46:34.061404,1,30.720468875025322
8a61c24,2010-12-09 17:03:40.378432,1,20.250434708192333
